id,state,city,title,address
1935322,浙江省,衢州市,味千拉面(衢州国金中心店),浙江省衢州市柯城区下街1号国金中心L1-14B
584434,上海市,上海市,味千拉面(天山路二分店),长宁区天山路900号1层120号商铺
304891,重庆市,重庆市,味千拉面(重庆建新北四路店),重庆市江北区观音桥阳光世纪购物广场6F-21号
1308814,湖北省,武汉市,味千拉面(武汉金银潭大道分店),武汉市东西湖区金银潭大道1号永旺梦乐城1层155A铺
207281,安徽省,合肥市,味千拉面(合肥元一时代店),合肥市新站区胜利北路88号元一时代广场一层
1248264,广东省,广州市,味千拉面(广州中华广场店),广州市越秀区中山三路33号第六层6002号自编6052铺
3216847,浙江省,杭州市,味千拉面（杭州远洋味千店）,杭州市拱墅区丽水路58号乐堤汇商业中心013室辅位号B1-003
1308815,湖北省,武汉市,味千拉面(武汉和平大道分店),武汉市青山区和平大道819号武汉奥山世纪广场一层B115号商铺
1935324,云南省,昆明市,味千拉面(昆明七彩第一城店),云南省昆明市呈贡区彩云南路七彩云南第壹城MALL5层
304872,四川省,成都市,味千拉面(成都元华路店),成都市双流县协和街道办华府大道2段1号
1308847,福建省,厦门市,味千拉面(厦门体育路分店),厦门市思明区工人体育馆中心广场地下一层
644079,上海市,上海市,味千拉面（中山北路分店）,普陀区中山北路1855号一层N06商铺
304901,四川省,绵阳市,味千拉面(绵阳临园路店),四川省绵阳市涪城区临园路东74号
584406,上海市,上海市,味千拉面(鲁班路分店),黄浦区鲁班路619号B2层S0337012铺位
1303922,山东省,济宁市,味千拉面（山东济宁金宇路佳世客店）,山东省济宁市琵琶山北路1号佳世客T139
421359,江苏省,南京市,味千拉面(南京草场门大街店),南京市鼓楼区草场门大街99号新城市广场B1层BF-A02
1301919,江苏省,南京市,味千拉面(南京长冲街店),南京市六合区大厂长冲街88号苏宁电器一楼
1308856,福建省,泉州市,味千拉面(石狮宝岛中路分店),石狮市湖滨宝岛中路339号泰和广场第一层L125号
1303920,山东省,临沂市,味千拉面（山东临沂新华路百丽店）,山东省临沂市新华路和红旗路交汇处万悦城百丽购物中心一层
1308864,福建省,莆田市,味千拉面(莆田万达分店),福建省莆田市城厢区霞林街道荔华东大道8号
1169154,北京市,北京市,味千拉面(阜外大街店),北京市阜成门外大街2号万通新世界地下一楼
1169218,北京市,北京市,味千拉面(金融街店),北京市西城区金城坊街9—7号　
3733249,河南省,焦作市,味千拉面（焦作万达店）,河南省焦作市解放区民主南路万达广场4层4070
1308832,湖南省,常德市,味千拉面(常德人民路分店),常德市人民中路金泰利商业广场步步高百货1F
1308811,湖北省,襄阳市,味千拉面(襄阳长虹北路分店),襄阳长虹北路9号万达广场步行街3层352号
584411,上海市,上海市,味千拉面(曲阳路二分店),虹口区曲阳路930号2栋102室
1303102,江苏省,苏州市,味千拉面(苏州绿宝店),苏州市长江路436号绿宝广场一楼
649187,浙江省,金华市,味千拉面（义乌机场店）,义乌市机场路2号
2077817,河南省,开封市,味千拉面（星光天地店）,开封市星光天地B馆一层A-003号（新光天地b座七只猴子隔壁）
1248412,广东省,广州市,味千拉面(广州南沙万达广场店),广州市南沙区双山大道3号三楼3019房
1308844,江西省,吉安市,味千拉面(吉安广场北路分店),吉安市吉州区广场北路莱斯百货一楼213号
3351421,江西省,九江市,味千拉面（九江市德华东路分店）,江西省九江市濂溪区德化东路万达广场3F3055号商铺
870322,四川省,达州市,味千拉面(达州朝阳东路店),达州市通川区朝阳东路165号底楼10号夹层
1309018,江西省,赣州市,味千拉面(赣州市长征大道九方购物广场分店),赣州市章贡区长征大道1号赣州九方购物中心1楼L155A
1248234,广东省,深圳市,味千拉面(深圳书城中心城店),深圳市福田区红荔路深圳书城中心城首层B128B129
683220,浙江省,金华市,味千拉面（义乌乐购店）,义乌市北苑街道望道路266号乐购超市一楼
172852,浙江省,杭州市,味千拉面(杭州庆春乐购店),杭州市江干区新塘路29-31号华润万家庆春店
1169213,河北省,唐山市,味千拉面(唐山新华东道店),唐山市新华东道与文化路交叉口东南角万达广场室内步行街3层3080.3081号
1246655,广东省,深圳市,味千拉面(深圳深湾二路分店),深圳市南山区深圳湾二路与白石路交汇处御景东方花园裙楼123L1—40号
1301916,江苏省,南京市,味千拉面(苏宁环球店),南京市湖南路18号苏宁环球负一层及一层
2496483,江西省,南昌市,味千拉面,江西省南昌市红谷滩新区红谷中大道与绿茵路交汇处联发广场商业、公寓楼商业部分-129室
2496643,江西省,南昌市,味千拉面（南昌庐山南大道分店）,江西省南昌市红谷滩新区庐山南大道369号T.16MALL购物中心四层
1935074,广西壮族自治区,南宁市,味千拉面(南宁民族店),南宁市青秀区民族大道41号2A013、2A015、2A016、2A017、2A019、2A020、2A021、2A022、2A023、2A025号铺
649191,浙江省,台州市,味千拉面（台州温岭店）,温岭市城东街道万昌中路1239号乐购超市一楼
1302075,重庆市,重庆市,味千拉面(重庆谢家湾正街店),重庆市九龙坡区谢家湾正街55号华润中心万象城第B1层B168号
178973,上海市,上海市,味千拉面(长寿路二分店),普陀区长寿路157号5层L507、L509室
584398,上海市,上海市,味千拉面(张杨路分店),浦东新区张扬路3611弄1号一层121、122、125室
649196,浙江省,绍兴市,味千拉面（绍兴迪荡店）,绍兴市越城区胜利东路366号世茂广场1层1-A-15号
3797611,辽宁省,锦州市,味千拉面(锦州中央大街店),锦州市凌河区中央大街三段一号大商B座一楼西门
1304490,浙江省,湖州市,味千拉面（湖州银泰店）,湖州市吴兴区东吴国际广场银泰城1-59B
1304520,浙江省,舟山市,味千拉面（舟山乐购店）,舟山市新城海宇道北侧乐购超市一层R3号商铺
1302077,重庆市,重庆市,味千拉面（重庆泰山大道餐厅）,重庆市市辖区渝北区重庆北部新区泰山大道东段62号（动力时光购物中心一层1032、1033、1034商铺）
1303980,辽宁省,沈阳市,味千拉面(沈阳太原街店),沈阳市和平区太原南街2号（万达广场一层127号）
1308828,湖南省,长沙市,味千拉面(长沙金星大道分店),长沙市岳麓区金星大道与桐梓坡路交叉东北角步步高广场
1301941,江苏省,无锡市,味千拉面(宜兴滨南路店),宜兴九滨南路126号一层
1315556,江苏省,泰州市,味千拉面(泰州济川东路店),泰州市海陵区济川东路232号
155310,浙江省,金华市,铁板烤饭/面/味千拉面（瘦肉丸）,多湖街道近宅社区
3052146,浙江省,丽水市,味千拉面,浙江省丽水市莲都区花园路16号万地广场1层B017号商铺
1301917,江苏省,苏州市,味千拉面(昆山白马泾路欧尚店),昆山市白马泾路46号一层102室（欧尚超市旁）
644051,上海市,上海市,味千拉面（银霄路分店）,浦东新区银霄路393号1层园艺区B区
1308846,福建省,厦门市,味千拉面(厦门莲前东路分公司),厦门市莲前东路288号瑞景商业广场地上贰层B区B04-05-06号商铺。
1431673,浙江省,温州市,味千拉面（欧洲城旗舰店）,温州市江滨西路355号一层
649202,浙江省,宁波市,味千拉面（宁波世纪东方店）,中山东路1083号世纪东方广场1层21-22号
1301924,江苏省,南通市,味千拉面(南通桃园路店),南通市桃园路8号中南城1楼1006号商铺
1246733,广东省,广州市,味千拉面(广州云城东路店),广州市白云区云城东路509号222房
1246730,广东省,广州市,味千拉面(广州番禺梦乐城店),深圳市罗湖区南湖街道火车站大楼A区夹层1号铺
2918583,广西壮族自治区,柳州市,味千拉面(柳州城中万达分店),广西柳州市东环大道256号柳州城中万达广场室内步行街3F3012A号铺
